modality,index,title,creator,cluster,cluster_prob
song,500,YUKON,Justin Bieber,2,0.400096
song,501,DAISIES,Justin Bieber,2,0.7496409
song,502,Sorry,Justin Bieber,2,0.5085032
song,503,Baby,Justin Bieber,2,0.428639
song,504,Love Yourself,Justin Bieber,2,0.63152015
song,505,What Do You Mean?,Justin Bieber,2,0.7245659
song,506,BETTER MAN,Justin Bieber,2,0.6127299
song,507,SPEED DEMON,Justin Bieber,0,0.2651282
song,508,Confident,Justin Bieber,2,0.3753202
song,509,I THINK YOU'RE SPECIAL,Justin Bieber,2,0.42202818
song,510,I DO,Justin Bieber,2,0.68060195
song,511,LOVE SONG,Justin Bieber,2,0.61572754
song,512,EYE CANDY,Justin Bieber,2,0.5979268
song,513,DON'T WANNA,Justin Bieber,2,0.41245466
song,514,Ghost,Justin Bieber,2,0.14142668
song,515,Beauty And A Beat,Justin Bieber,2,0.2964136
song,516,WITCHYA,Justin Bieber,2,0.5316991
song,517,BAD HONEY,Justin Bieber,2,0.65183794
song,518,MOTHER IN YOU,Justin Bieber,0,0.45787323
song,519,ALL THE WAY,Justin Bieber,2,0.8323868
song,520,NEED IT,Justin Bieber,2,0.43216676
song,521,PETTING ZOO,Justin Bieber,2,0.56767416
song,522,OH MAN,Justin Bieber,2,0.5909952
song,523,POPPIN’ MY S***,Justin Bieber,2,0.3702557
song,524,MOVING FAST,Justin Bieber,0,0.34090495
song,525,LYIN',Justin Bieber,2,0.64602983
song,526,WHEN IT'S OVER,Justin Bieber,2,0.73483443
song,527,SAFE SPACE,Justin Bieber,2,0.422467
song,528,DOTTED LINE,Justin Bieber,0,0.4129032
song,529,OPEN UP YOUR HEART,Justin Bieber,2,0.4437564
song,530,EVERYTHING HALLELUJAH,Justin Bieber,0,0.26843363
song,531,STORY OF GOD,Justin Bieber,0,0.47171706
song,532,ALL I CAN TAKE,Justin Bieber,2,0.64592576
song,533,GO BABY,Justin Bieber,2,0.7789583
song,534,THINGS YOU DO,Justin Bieber,2,0.6809292
song,535,BUTTERFLIES,Justin Bieber,0,0.59838974
song,536,WAY IT IS,Justin Bieber,2,0.3978976
song,537,I'm Not The Only One,Sam Smith,2,0.6769291
song,538,La La La,Sam Smith,0,0.68996745
song,539,Lay Me Down,Sam Smith,2,0.5524007
song,540,Like I Can - BBC Proms At The Royal Albert Hall,Sam Smith,2,0.39927286
song,541,Latch,Sam Smith,2,0.6781944
song,542,Unholy - BBC Proms At The Royal Albert Hall,Sam Smith,2,0.38252926
song,543,Too Good At Goodbyes,Sam Smith,2,0.70053446
song,544,Stay With Me,Sam Smith,2,0.8069283
song,545,Stay With Me - Re-record,Sam Smith,2,0.78051823
song,546,Good Thing,Sam Smith,2,0.65343654
song,547,Not In That Way,Sam Smith,2,0.622363
song,548,Fire On Fire,Sam Smith,2,0.3309064
song,549,I've Told You Now,Sam Smith,0,0.4300664
song,550,Leave Your Lover,Sam Smith,0,0.5484232
song,551,Make It To Me,Sam Smith,0,0.4258734
song,552,Like I Can,Sam Smith,0,0.6261548
song,553,Money On My Mind,Sam Smith,0,0.53637975
song,554,Little Sailor,Sam Smith,0,0.5997098
song,555,Restart,Sam Smith,2,0.6601552
song,556,Life Support,Sam Smith,0,0.5161822
song,557,Sign of the Times,Harry Styles,0,0.66965955
song,558,Watermelon Sugar,Harry Styles,0,0.33373153
song,559,Matilda,Harry Styles,0,0.3211239
song,560,Falling,Harry Styles,2,0.3786552
song,561,Golden,Harry Styles,0,0.4228574
song,562,Fine Line,Harry Styles,0,0.75186384
song,563,Satellite,Harry Styles,3,0.51390547
song,564,Adore You,Harry Styles,2,0.5418367
song,565,As It Was,Harry Styles,0,0.41292852
song,566,Daylight,Harry Styles,0,0.39337844
song,567,Late Night Talking,Harry Styles,2,0.6715648
song,568,Music For a Sushi Restaurant,Harry Styles,2,0.5485316
song,569,Daydreaming,Harry Styles,2,0.5717449
song,570,Little Freak,Harry Styles,3,0.42309165
song,571,Grapejuice,Harry Styles,3,0.4808957
song,572,Lights Up,Harry Styles,0,0.7349858
song,573,Cherry,Harry Styles,4,0.18857807
song,574,Cinema,Harry Styles,2,0.56582916
song,575,She,Harry Styles,0,0.6361684
song,576,Keep Driving,Harry Styles,0,0.3813603
song,577,To Be So Lonely,Harry Styles,2,0.65273684
song,578,Love Of My Life,Harry Styles,2,0.7211518
song,579,"Sunflower, Vol. 6",Harry Styles,0,0.3256631
song,580,Canyon Moon,Harry Styles,0,0.62282175
song,581,Two Ghosts,Harry Styles,0,0.42148733
song,582,Boyfriends,Harry Styles,1,0.55120254
song,583,Sweet Creature,Harry Styles,0,0.3749078
song,584,Kiwi,Harry Styles,3,0.45082277
song,585,Treat People With Kindness,Harry Styles,0,0.36703187
song,586,Woman,Harry Styles,2,0.30798376
song,587,Ever Since New York,Harry Styles,0,0.66100764
song,588,Meet Me in the Hallway,Harry Styles,3,0.44816488
song,589,From the Dining Table,Harry Styles,2,0.53801465
song,590,Carolina,Harry Styles,2,0.6087409
song,591,Only Angel,Harry Styles,3,0.45574486
song,592,"Two Ghosts - Recorded at Metropolis Studios, London",Harry Styles,0,0.4217953
song,593,Die With A Smile,Lady Gaga,2,0.30854732
song,594,The Dead Dance,Lady Gaga,0,0.6377722
song,595,Poker Face,Lady Gaga,3,0.44256753
song,596,Just Dance,Lady Gaga,2,0.42029595
song,597,Bad Romance,Lady Gaga,2,0.6381307
song,598,Shallow,Lady Gaga,0,0.28720725
song,599,Always Remember Us This Way,Lady Gaga,0,0.40935433
song,600,Paparazzi,Lady Gaga,2,0.49462157
song,601,Garden Of Eden,Lady Gaga,2,0.4509855
song,602,Disease,Lady Gaga,3,0.3247006
song,603,Can’t Stop the High,Lady Gaga,3,0.45247036
song,604,Abracadabra,Lady Gaga,0,0.6448935
song,605,Perfect Celebrity,Lady Gaga,3,0.55366826
song,606,Judas,Lady Gaga,0,0.62620497
song,607,LoveDrug,Lady Gaga,2,0.6263983
song,608,Zombieboy,Lady Gaga,3,0.5216966
song,609,Vanish Into You,Lady Gaga,0,0.564276
song,610,How Bad Do U Want Me,Lady Gaga,3,0.49885267
song,611,Don't Call Tonight,Lady Gaga,2,0.6590066
song,612,Kill For Love,Lady Gaga,3,0.5534507
song,613,Shadow Of A Man,Lady Gaga,0,0.6197589
song,614,The Beast,Lady Gaga,3,0.46924138
song,615,Blade Of Grass,Lady Gaga,0,0.3350653
song,616,There's Nothing Holdin' Me Back,Shawn Mendes,2,0.63100255
song,617,Stitches,Shawn Mendes,0,0.3233676
song,618,Señorita,Shawn Mendes,2,0.43601525
song,619,If I Can't Have You,Shawn Mendes,2,0.6162906
song,620,Imagination,Shawn Mendes,2,0.69456446
song,621,I Know What You Did Last Summer,Shawn Mendes,2,0.5954857
song,622,Mercy,Shawn Mendes,2,0.60930216
song,623,Why Why Why,Shawn Mendes,0,0.42900354
song,624,Treat You Better,Shawn Mendes,2,0.74346685
song,625,Isn’t That Enough,Shawn Mendes,0,0.4094751
song,626,Who I Am,Shawn Mendes,2,0.50637627
song,627,Wonder,Shawn Mendes,2,0.4613654
song,628,That’s The Dream,Shawn Mendes,2,0.5341537
song,629,Heart of Gold,Shawn Mendes,2,0.539922
song,630,Heavy,Shawn Mendes,0,0.22243345
song,631,Nobody Knows,Shawn Mendes,2,0.48626
song,632,The Mountain,Shawn Mendes,3,0.28830814
song,633,Intro,Shawn Mendes,0,0.6608243
song,634,In Between,Shawn Mendes,2,0.74044
song,635,That’ll Be The Day,Shawn Mendes,2,0.7191781
song,636,Rollin’ Right Along,Shawn Mendes,2,0.33015674
song,637,Hallelujah,Shawn Mendes,0,0.53965414
song,638,Higher,Shawn Mendes,2,0.71461034
song,639,24 Hours,Shawn Mendes,2,0.37122864
song,640,Teach Me How To Love,Shawn Mendes,2,0.643841
song,641,Call My Friends,Shawn Mendes,2,0.5390533
song,642,305,Shawn Mendes,2,0.6205441
song,643,Dream,Shawn Mendes,2,0.43048137
song,644,Always Been You,Shawn Mendes,2,0.68622994
song,645,Piece Of You,Shawn Mendes,2,0.694735
song,646,Look Up At The Stars,Shawn Mendes,0,0.23921037
song,647,Can’t Imagine,Shawn Mendes,0,0.19451648
song,648,Can’t Take My Eyes Off You - BBC Live Version,Shawn Mendes,2,0.68911856
song,649,Wonder - Acoustic,Shawn Mendes,2,0.45633197
song,650,Song For No One,Shawn Mendes,2,0.61696315
song,651,Wonder - Surf Mesa Remix,Shawn Mendes,2,0.43271923
song,652,THATS WHAT I WANT,Lil Nas X,2,0.74520993
song,653,STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,1,0.50679755
song,654,Rodeo,Lil Nas X,3,0.5157213
song,655,HOLIDAY,Lil Nas X,3,0.5815905
song,656,HOTBOX,Lil Nas X,3,0.6137768
song,657,MONTERO (Call Me By Your Name),Lil Nas X,3,0.67038167
song,658,BIG DUMMY!,Lil Nas X,3,0.57193315
song,659,DREAMBOY,Lil Nas X,3,0.63172877
song,660,SWISH,Lil Nas X,3,0.6143109
song,661,Panini,Lil Nas X,0,0.28304166
song,662,Old Town Road,Lil Nas X,3,0.4995647
song,663,RIGHT THERE!,Lil Nas X,3,0.60533464
song,664,THE ART OF REALIZATION,Lil Nas X,4,0.7456289
song,665,need dat boy,Lil Nas X,3,0.6319957
song,666,LOST IN THE CITADEL,Lil Nas X,2,0.6422266
song,667,LEAN ON MY BODY,Lil Nas X,3,0.61485124
song,668,TALES OF DOMINICA,Lil Nas X,3,0.28177756
song,669,VOID,Lil Nas X,0,0.6107328
song,670,DONT WANT IT,Lil Nas X,3,0.5888053
song,671,DOLLA SIGN SLIME (feat. Megan Thee Stallion),Lil Nas X,0,0.20511758
song,672,DEAD RIGHT NOW,Lil Nas X,3,0.63703567
song,673,Kick It,Lil Nas X,3,0.55519825
song,674,F9mily (You & Me),Lil Nas X,3,0.68144137
song,675,C7osure (You Like),Lil Nas X,2,0.38266534
song,676,SUN GOES DOWN,Lil Nas X,3,0.76335895
song,677,LIFE AFTER SALEM,Lil Nas X,2,0.46893668
song,678,Bring U Down,Lil Nas X,3,0.6075946
song,679,LIGHT AGAIN!,Lil Nas X,3,0.6697544
song,680,Chicago,Michael Jackson,2,0.7909409
song,681,Beat It,Michael Jackson,0,0.3261996
song,682,Thriller,Michael Jackson,0,0.2430402
song,683,Billie Jean,Michael Jackson,0,0.20548338
song,684,Wanna Be Startin' Somethin',Michael Jackson,3,0.6751456
song,685,Baby Be Mine,Michael Jackson,2,0.64304614
song,686,Remember the Time,Michael Jackson,2,0.40420306
song,687,Don't Stop 'Til You Get Enough,Michael Jackson,0,0.5658622
song,688,They Don't Care About Us,Michael Jackson,3,0.6594918
song,689,P.Y.T. (Pretty Young Thing),Michael Jackson,2,0.6232732
song,690,Who Do You Know - Demo,Michael Jackson,0,0.6170392
song,691,Human Nature,Michael Jackson,0,0.54358006
song,692,Carousel,Michael Jackson,0,0.28851527
song,693,Starlight,Michael Jackson,0,0.2639706
song,694,Sunset Driver - Demo,Michael Jackson,0,0.358985
song,695,Got the Hots - Demo,Michael Jackson,2,0.54058266
song,696,The Lady in My Life,Michael Jackson,2,0.5791285
song,697,Behind The Mask - Mike's Mix (Demo),Michael Jackson,2,0.44457626
song,698,What A Lovely Way To Go - Demo,Michael Jackson,2,0.64398444
song,699,Can't Get Outta The Rain,Michael Jackson,0,0.5336795
song,700,P.Y.T. (Pretty Young Thing) - Demo Version,Michael Jackson,2,0.5071651
song,701,Billie Jean (1981 Home Demo),Michael Jackson,4,0.2321052
song,702,"Human Nature 7""",Michael Jackson,0,0.54844
song,703,Wanna Be Startin' Somethin' - Demo,Michael Jackson,3,0.72725093
song,704,Wanna Be Startin' Somethin' - Tommy D's Main Mix,Michael Jackson,2,0.5242075
song,705,Young And Beautiful,Lana Del Rey,0,0.46081722
song,706,Cinnamon Girl,Lana Del Rey,2,0.68499315
song,707,Say Yes To Heaven,Lana Del Rey,0,0.6930625
song,708,Brooklyn Baby,Lana Del Rey,3,0.87256384
song,709,Born To Die,Lana Del Rey,0,0.40249336
song,710,West Coast,Lana Del Rey,2,0.5668206
song,711,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,0,0.44830835
song,712,Video Games,Lana Del Rey,2,0.6077117
song,713,The Grants,Lana Del Rey,0,0.6815989
song,714,Sweet,Lana Del Rey,0,0.33411396
song,715,Summertime Sadness,Lana Del Rey,2,0.6017884
song,716,Jon Batiste Interlude,Lana Del Rey,4,0.61644816
song,717,Diet Mountain Dew,Lana Del Rey,2,0.5838926
song,718,Judah Smith Interlude,Lana Del Rey,0,0.58693564
song,719,A&W,Lana Del Rey,3,0.6470866
song,720,Fingertips,Lana Del Rey,0,0.52318263
song,721,Kintsugi,Lana Del Rey,0,0.49015373
song,722,Taco Truck x VB,Lana Del Rey,3,0.57681656
song,723,Grandfather please stand on the shoulders of my father while he's deep-sea fishing (feat. RIOPY),Lana Del Rey,0,0.65003896
song,724,Fishtail,Lana Del Rey,2,0.41624004
song,725,Black Bathing Suit,Lana Del Rey,3,0.65935826
song,726,Beautiful,Lana Del Rey,0,0.24870092
song,727,Text Book,Lana Del Rey,3,0.2757088
song,728,Dealer,Lana Del Rey,3,0.7544304
song,729,Blue Banisters,Lana Del Rey,0,0.40174413
song,730,Arcadia,Lana Del Rey,0,0.31261462
song,731,Nectar Of The Gods,Lana Del Rey,0,0.3205179
song,732,Wildflower Wildfire,Lana Del Rey,3,0.5585097
song,733,If You Lie Down With Me,Lana Del Rey,2,0.5549875
song,734,Cherry Blossom,Lana Del Rey,0,0.6887518
song,735,Violets for Roses,Lana Del Rey,0,0.29414415
song,736,Living Legend,Lana Del Rey,0,0.50563574
song,737,Thunder,Lana Del Rey,0,0.42917615
song,738,Sweet Carolina,Lana Del Rey,2,0.6947127
song,739,MY EYES,Travis Scott,3,0.45114195
song,740,BUTTERFLY EFFECT,Travis Scott,3,0.6121955
song,741,Type Shit,Travis Scott,3,0.46655762
song,742,HIGHEST IN THE ROOM,Travis Scott,3,0.5909821
song,743,JB2 RADIO,Travis Scott,4,0.58015156
song,744,CHAMPAIN & VACAY,Travis Scott,3,0.5041897
song,745,SICKO MODE,Travis Scott,3,0.42657548
song,746,CONTEST,Travis Scott,3,0.48746902
song,747,2000 EXCURSION,Travis Scott,3,0.49097657
song,748,KICK OUT,Travis Scott,3,0.44111824
song,749,DUMBO,Travis Scott,3,0.59737444
song,750,PBT,Travis Scott,3,0.5045707
song,751,goosebumps,Travis Scott,3,0.47272044
song,752,WHERE WAS YOU,Travis Scott,3,0.5323415
song,753,BEEP BEEP,Travis Scott,3,0.51854944
song,754,ILMB,Travis Scott,3,0.5146704
song,755,HYAENA,Travis Scott,3,0.45688635
song,756,THANK GOD,Travis Scott,3,0.46946484
song,757,SHYNE,Travis Scott,3,0.47612602
song,758,FLORIDA FLOW,Travis Scott,3,0.5079247
song,759,MODERN JAM (feat. Teezo Touchdown),Travis Scott,1,0.7533908
song,760,I KNOW ?,Travis Scott,3,0.56614214
song,761,OUTSIDE,Travis Scott,3,0.43163782
song,762,CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),Travis Scott,1,0.75936854
song,763,GOD'S COUNTRY,Travis Scott,0,0.4303952
song,764,PARASAIL (feat. Yung Lean & Dave Chappelle),Travis Scott,1,0.7587533
song,765,SIRENS,Travis Scott,3,0.5179423
song,766,LOST FOREVER (feat. Westside Gunn),Travis Scott,1,0.7501322
song,767,Paint The Town Red,Doja Cat,3,0.6671455
song,768,Agora Hills,Doja Cat,3,0.44346797
song,769,Jealous Type,Doja Cat,2,0.5764941
song,770,So High,Doja Cat,3,0.6955183
song,771,Woman,Doja Cat,2,0.4282595
song,772,Candy,Doja Cat,2,0.5955329
song,773,Born Again (feat. Doja Cat & RAYE),Doja Cat,1,0.83391047
song,774,Streets,Doja Cat,2,0.58225125
song,775,Cards,Doja Cat,2,0.52243024
song,776,AAAHH MEN!,Doja Cat,3,0.5455346
song,777,Couples Therapy,Doja Cat,3,0.46719056
song,778,All Mine,Doja Cat,3,0.51265967
song,779,Stranger,Doja Cat,3,0.40346915
song,780,Acts of Service,Doja Cat,2,0.522158
song,781,Take Me Dancing (feat. SZA),Doja Cat,2,0.42723715
song,782,Gorgeous,Doja Cat,3,0.5947833
song,783,Lipstain,Doja Cat,2,0.6664653
song,784,Silly! Fun!,Doja Cat,2,0.7160369
song,785,Happy,Doja Cat,4,0.40380388
song,786,Come Back,Doja Cat,2,0.77328503
song,787,Make it Up,Doja Cat,2,0.73345417
song,788,PISS,Doja Cat,3,0.6482241
song,789,ACKNOWLEDGE ME,Doja Cat,3,0.5759028
song,790,One More Time,Doja Cat,2,0.5030353
song,791,Demons,Doja Cat,3,0.59096384
song,792,Fuck The Girls (FTG),Doja Cat,3,0.56570256
song,793,OKLOSER,Doja Cat,3,0.6222054
song,794,DISRESPECTFUL,Doja Cat,3,0.56831235
song,795,HEADHIGH,Doja Cat,3,0.6842522
song,796,Wet Vagina,Doja Cat,3,0.53508395
song,797,97,Doja Cat,3,0.7839929
song,798,Ouchies,Doja Cat,3,0.7640574
song,799,Go Off,Doja Cat,3,0.5586821
song,800,Gun,Doja Cat,3,0.6362881
song,801,Shutcho,Doja Cat,3,0.63597214
song,802,Mockingbird,Eminem,0,0.4815861
song,803,The Real Slim Shady,Eminem,3,0.48949897
song,804,Without Me,Eminem,3,0.5815524
song,805,Love The Way You Lie,Eminem,3,0.59922636
song,806,Lose Yourself,Eminem,3,0.56838346
song,807,Till I Collapse,Eminem,3,0.53060627
song,808,Stan,Eminem,3,0.49268162
song,809,Godzilla (feat. Juice WRLD),Eminem,4,0.6707462
song,810,Arose,Eminem,2,0.42666376
song,811,Beautiful,Eminem,3,0.51848996
song,812,Rap God,Eminem,3,0.5204796
song,813,Stan - Live At Wembley 2014,Eminem,3,0.4741246
song,814,Superman,Eminem,3,0.55252945
song,815,Not Afraid,Eminem,3,0.60688066
song,816,Bad Guy,Eminem,3,0.69441044
song,817,The Monster,Eminem,3,0.6089138
song,818,Stan - Live At 43rd Grammy Awards,Eminem,3,0.47131765
song,819,Everybody’s Looking At Me,Eminem,3,0.70540595
song,820,Kill You,Eminem,3,0.76934075
song,821,Still Don't Give A Fuck,Eminem,3,0.517408
song,822,Paul - Skit,Eminem,4,0.73134243
song,823,Say Goodbye Hollywood,Eminem,2,0.4826172
song,824,Just Don't Give A Fuck,Eminem,3,0.5256076
song,825,The Way I Am,Eminem,3,0.5772823
song,826,Remember Me?,Eminem,3,0.65303326
song,827,Steve Berman,Eminem,4,0.69704616
song,828,Ken Kaniff - Skit,Eminem,4,0.73202574
song,829,I'm Back,Eminem,3,0.56338024
song,830,Marshall Mathers,Eminem,3,0.58386004
song,831,Public Service Announcement 2000,Eminem,4,0.7187772
song,832,Who Knew,Eminem,3,0.73556024
song,833,Drug Ballad,Eminem,3,0.50875354
song,834,Under The Influence,Eminem,3,0.4879167
song,835,Bitch Please II,Eminem,3,0.490103
song,836,Amityville,Eminem,3,0.517521
song,837,Criminal,Eminem,3,0.4482752
song,838,Kim,Eminem,3,0.49532098
song,839,Bad At Love,Halsey,2,0.6381781
song,840,Without Me,Halsey,2,0.7834035
song,841,Could Have Been Me,Halsey,0,0.47710896
song,842,Castle,Halsey,0,0.65791905
song,843,Hold Me Down,Halsey,0,0.4667266
song,844,Gasoline,Halsey,3,0.37166834
song,845,Colors,Halsey,0,0.2983424
song,846,New Americana,Halsey,3,0.33111334
song,847,Ghost,Halsey,3,0.35928816
song,848,Closer,Halsey,2,0.59828854
song,849,Hurricane,Halsey,0,0.42632633
song,850,Drive,Halsey,0,0.35935146
song,851,Roman Holiday,Halsey,0,0.73399884
song,852,Strange Love,Halsey,3,0.58677715
song,853,Colors pt. II,Halsey,0,0.47369617
song,854,Haunting,Halsey,0,0.40913206
song,855,Coming Down,Halsey,0,0.5867369
song,856,I Walk The Line,Halsey,2,0.6727567
song,857,Colors - Orchestral,Halsey,3,0.3149739
song,858,Young God,Halsey,0,0.16858405
song,859,Control,Halsey,0,0.57105374
song,860,Drive - Orchestral,Halsey,0,0.36586463
song,861,Garden,Halsey,2,0.8317797
song,862,Gasoline - Orchestral,Halsey,3,0.37145448
song,863,New Americana - Orchestral,Halsey,3,0.36700398
song,864,Is There Somewhere,Halsey,2,0.79706115
song,865,Colors - Stripped,Halsey,3,0.32197088
song,866,Young God - Orchestral,Halsey,0,0.64823985
song,867,Empty Gold,Halsey,0,0.6622242
song,868,Drive - Demo,Halsey,0,0.33879662
song,869,You(th) - Demo,Halsey,2,0.42658508
song,870,This Love,Maroon 5,2,0.61793035
song,871,She Will Be Loved - Radio Mix,Maroon 5,2,0.8360503
song,872,Sugar,Maroon 5,2,0.749882
song,873,Animals,Maroon 5,3,0.69066083
song,874,One More Night,Maroon 5,2,0.6949048
song,875,Hideaway,Maroon 5,0,0.31014764
song,876,All Night,Maroon 5,2,0.6454822
song,877,Memories,Maroon 5,0,0.322725
song,878,Payphone,Maroon 5,2,0.7009373
song,879,Jealousy Problems,Maroon 5,2,0.5378758
song,880,Yes I Did,Maroon 5,2,0.36210304
song,881,Burn Burn Burn,Maroon 5,2,0.5986556
song,882,Sunday Morning,Maroon 5,2,0.34169716
song,883,Ice Cream,Maroon 5,2,0.7905061
song,884,My Love,Maroon 5,2,0.756374
song,885,California,Maroon 5,0,0.34277594
song,886,Maps,Maroon 5,2,0.561718
song,887,Lucky Strike,Maroon 5,3,0.52549434
song,888,Love Somebody,Maroon 5,2,0.78190553
song,889,Cigarettes,Maroon 5,3,0.633029
song,890,The Man Who Never Lied,Maroon 5,2,0.47353464
song,891,Ladykiller,Maroon 5,2,0.62076753
song,892,Daylight,Maroon 5,0,0.48149705
song,893,Location,Khalid,2,0.4753589
song,894,Better,Khalid,2,0.48803383
song,895,nobody (make me feel),Khalid,2,0.17117083
song,896,Silence,Khalid,0,0.55555856
song,897,Talk (feat. Disclosure),Khalid,2,0.70584166
song,898,nah,Khalid,2,0.56613594
song,899,medicine,Khalid,2,0.7030411
song,900,Beautiful People (feat. Khalid),Khalid,0,0.22169697
song,901,please don't call (333),Khalid,3,0.6121887
song,902,in plain sight,Khalid,2,0.63556695
song,903,impulsive,Khalid,2,0.6205098
song,904,Young Dumb & Broke,Khalid,3,0.44265747
song,905,rendezvous,Khalid,2,0.5318892
song,906,true,Khalid,2,0.7860528
song,907,out of body,Khalid,3,0.64967155
song,908,momentary lovers,Khalid,3,0.57424784
song,909,whenever you're gone,Khalid,2,0.3218156
song,910,tank top,Khalid,2,0.46403843
song,911,yes no maybe,Khalid,0,0.391191
song,912,dumbstruck,Khalid,2,0.47131652
song,913,angel boy,Khalid,2,0.7523972
song,914,hurt people,Khalid,0,0.2621696
song,915,Adore U,Khalid,2,0.68432724
song,916,Everything We See,Khalid,3,0.5650594
song,917,instant,Khalid,2,0.35620576
song,918,It's All Good,Khalid,2,0.5477314
song,919,Passionate,Khalid,2,0.7625021
song,920,Faded,Khalid,3,0.57230383
song,921,Skin,Khalid,2,0.566949
song,922,Dose,Khalid,3,0.42952347
song,923,Please Don't Fall In Love With Me,Khalid,2,0.691495
song,924,Altitude,Khalid,2,0.5893409
song,925,Broken,Khalid,2,0.56070304
song,926,Let It All Work Out,Lil Wayne,3,0.5101677
song,927,She Will,Lil Wayne,3,0.5281316
song,928,Mirror,Lil Wayne,3,0.50216335
song,929,Love Me,Lil Wayne,3,0.46405888
song,930,King Carter,Lil Wayne,4,0.28354305
song,931,Lollipop,Lil Wayne,3,0.44703388
song,932,Mrs. Officer,Lil Wayne,3,0.46071643
song,933,Welcome to Tha Carter,Lil Wayne,3,0.5143434
song,934,Flex Up,Lil Wayne,3,0.5620092
song,935,Island Holiday,Lil Wayne,3,0.5685723
song,936,Loki’s Theme,Lil Wayne,3,0.62780595
song,937,Bells,Lil Wayne,3,0.5385277
song,938,Banned From NO,Lil Wayne,3,0.61541784
song,939,A Milli,Lil Wayne,3,0.28631508
song,940,Peanuts 2 N Elephant,Lil Wayne,3,0.5844248
song,941,Forever,Lil Wayne,3,0.4073692
song,942,If I Played Guitar,Lil Wayne,2,0.58668137
song,943,Written History,Lil Wayne,3,0.5234954
song,944,"Alone In The Studio With My Gun (feat. mgk, Kodak Black)",Lil Wayne,3,0.5384386
